simulation_id,terminal_value,pnl_pct
633,1.10278255253718,0.10278255253717994
634,1.02141032958863,0.021410329588630095
635,0.967229717569946,-0.032770282430053976
636,1.0221428576859426,0.022142857685942596
637,0.9904002292238641,-0.00959977077613594
638,1.127841266348828,0.12784126634882798
639,0.9344170943167055,-0.0655829056832945
640,1.0223592700416517,0.022359270041651724
641,1.015571166480638,0.015571166480637944
642,1.075024220607924,0.07502422060792391
643,1.044353100083868,0.04435310008386795
644,1.0876697777355193,0.08766977773551932
645,1.1296983533270946,0.12969835332709456
646,1.0076566416967192,0.007656641696719202
647,1.0435412713523897,0.04354127135238972
648,1.031134512525984,0.031134512525984093
649,0.9766990980937769,-0.023300901906223137
650,0.9635667793881038,-0.036433220611896244
651,0.9884620788554801,-0.011537921144519903
652,1.0867616436878684,0.08676164368786843
653,0.981936816033537,-0.018063183966463003
654,1.162559063107713,0.16255906310771295
655,1.1556488548599824,0.15564885485998237
656,1.0747285985275294,0.07472859852752944
657,0.9850031436853889,-0.014996856314611118
658,1.139263045162565,0.13926304516256494
659,0.9978752998293453,-0.002124700170654692
660,1.0490255879365347,0.049025587936534665
661,1.04866514128872,0.048665141288720015
662,1.08800445945338,0.08800445945337998
663,1.1681719153529708,0.16817191535297082
664,1.1109819910981484,0.11098199109814844
665,1.088038380536792,0.08803838053679192
666,1.0704073146358042,0.07040731463580419
667,1.1163553361413756,0.11635533614137561
668,1.0940185322044096,0.09401853220440959
669,1.0379955212222032,0.03799552122220318
670,1.092395334132147,0.09239533413214707
671,0.9361331388487706,-0.06386686115122941
672,1.1171683869890376,0.11716838698903764
673,1.0028059245829974,0.0028059245829974433
674,1.08192921185678,0.08192921185678004
675,1.0481088837081831,0.048108883708183114
676,0.911467318850006,-0.08853268114999402
677,1.0000157794568612,1.5779456861153562e-05
678,1.0144294288041993,0.014429428804199285
679,1.0883297500944122,0.08832975009441224
680,0.9272000820980377,-0.07279991790196227
681,1.0502122839541166,0.05021228395411659
682,1.165612548948101,0.16561254894810107
683,0.9620178173099725,-0.03798218269002751
684,0.9490962795946566,-0.05090372040534341
685,0.8948858290900448,-0.10511417090995523
686,1.041228718462579,0.04122871846257903
